78658000,78659999,14,MT,CANABRAVADONORTE
11990000,11999999,8,SP,CANANEIA
38380000,38389999,7,MG,CANAPOLIS
78640000,78642999,9,MT,CANARANA
12615000,12619999,7,SP,CANAS
37280000,37299999,7,MG,CANDEIAS
76860000,76860999,11,RO,CANDEIASDOJAMARI
96930000,96949999,4,RS,CANDELARIA
84470000,84499999,5,PR,CANDIDODEABREU
98970000,98974999,6,RS,CANDIDOGODOI
19880000,19899999,3,SP,CANDIDOMOTA
15930000,15939999,9,SP,CANDIDORODRIGUES
96495000,96444999,8,RS,CANDIOTA
85140000,85144999,8,PR,CANDOI
95680000,95689999,4,RS,CANELA
88230000,88239999,5,SC,CANELINHA
96600000,96609999,8,RS,CANGUCU
18990000,18999999,7,SP,CANITAR
92000001,92479999,6,RS,CANOAS
89460000,89477999,6,SC,CANOINHAS
85160000,85161999,8,PR,CANTAGALO
95933000,95934999,8,RS,CANUDOSDOVALE
85760000,85769999,4,PR,CAPANEMA
88548000,88549999,7,SC,CAPAOALTO
18300001,18309999,5,SP,CAPAOBONITO
95308000,95309999,8,RS,CAPAOBONITODOSUL
95555000,95559999,4,RS,CAPAODACANOA
97753000,97754999,8,RS,CAPAODOCIPO
96160000,96169999,6,RS,CAPAODOLEAO
36834000,36835999,17,MG,CAPARAO
95745000,95747999,6,RS,CAPELADESANTANA
18195000,18199999,6,SP,CAPELADOALTO
36290000,36299999,15,MG,CAPELANOVA
39680000,39684999,18,MG,CAPELINHA
37993000,37996999,9,MG,CAPETINGA
35730000,35731999,7,MG,CAPIMBRANCO
38360000,38369999,7,MG,CAPINOPOLIS
89665000,89666999,8,SC,CAPINZAL
95935000,95936999,8,RS,CAPITAO
35123000,35124999,18,MG,CAPITAOANDRADE
39472000,39474999,7,MG,CAPITAOENEAS
85790000,85794999,6,PR,CAPITAOLEONIDASMARQUES
37930000,37939999,7,MG,CAPITOLIO
13360000,13369999,4,SP,CAPIVARI
88745000,88749999,6,SC,CAPIVARIDEBAIXO
95552000,95554999,5,RS,CAPIVARIDOSUL
69931000,69931999,16,AC,CAPIXABA
36925000,36929999,17,MG,CAPUTIRA
95515000,95519999,6,RS,CARAA
79270000,79279999,13,MS,CARACOL
11660001,11679999,5,SP,CARAGUATATUBA
39810000,39813999,18,MG,CARAI
84145000,84149999,8,PR,CARAMBEI
36428000,36429999,16,MG,CARANAIBA
36280000,36289999,7,MG,CARANDAI
36800000,36809999,7,MG,CARANGOLA
27998000,27999999,10,RJ,CARAPEBUS
6300001,6399999,6,SP,CARAPICUIBA
35300001,35322999,7,MG,CARATINGA
99500000,99522999,6,RS,CARAZINHO
39665000,39669999,18,MG,CARBONITA
15570000,15579999,6,SP,CARDOSO
28180000,28199999,8,RJ,CARDOSOMOREIRA
37582000,37583999,7,MG,CAREACU
29140001,29159999,8,ES,CARIACICA
78587000,78589999,14,MT,CARLINDA
86420000,86429999,6,PR,CARLOPOLIS
95185000,95189999,4,RS,CARLOSBARBOSA
39864000,39867999,18,MG,CARLOSCHAGAS
99825000,99829999,6,RS,CARLOSGOMES
35878000,35879999,18,MG,CARMESIA
28640000,28649999,11,RJ,CARMO
37225000,37234999,9,MG,CARMODACACHOEIRA
35547000,35549999,7,MG,CARMODAMATA
37472000,37473999,7,MG,CARMODEMINAS
35557000,35559999,7,MG,CARMODOCAJURU
38840000,38859999,5,MG,CARMODOPARANAIBA
37150000,37159999,5,MG,CARMODORIOCLARO
76340000,76342999,10,GO,CARMODORIOVERDE
35534000,35535999,7,MG,CARMOPOLISDEMINAS
38290000,38294999,6,MG,CARNEIRINHO
37245000,37249999,19,MG,CARRANCAS
37760000,37774999,19,MG,CARVALHOPOLIS
37456000,37457999,19,MG,CARVALHOS
13700000,13709999,7,SP,CASABRANCA
36422000,36423999,16,MG,CASAGRANDE
99260000,99264999,5,RS,CASCA
38460000,38464999,7,MG,CASCALHORICO
85800001,85824999,5,PR,CASCAVEL
95315000,95319999,6,RS,CASEIROS
28860000,28889999,9,RJ,CASIMIRODEABREU
37980000,37989999,6,MG,CASSIA
14260000,14269999,6,SP,CASSIADOSCOQUEIROS
79540000,79549999,6,MS,CASSILANDIA
78345000,78349999,14,MT,CASTANHEIRA
76948000,76949999,13,RO,CASTANHEIRAS
75925000,75929999,10,GO,CASTELANDIA
29360000,29369999,9,ES,CASTELO
16920000,16939999,6,SP,CASTILHO
84160001,84199999,8,PR,CASTRO
36770001,36779999,7,MG,CATAGUASES
75700001,75714999,7,GO,CATALAO
15800001,15819999,6,SP,CATANDUVA
85470000,85477999,5,PR,CATANDUVAS
35969000,35969999,18,MG,CATASALTAS
36450000,36454999,15,MG,CATASALTASDANORUEGA
15870000,15879999,6,SP,CATIGUA
98770000,98799999,6,RS,CATUIPE
39816000,39816999,18,MG,CATUJI
75430000,75439999,10,GO,CATURAI
39526000,39526999,15,MG,CATUTI
73790000,73794999,10,GO,CAVALCANTE
37440000,37442999,7,MG,CAXAMBU
89880000,89881999,5,SC,CAXAMBUDOSUL
95000001,95149999,6,RS,CAXIASDOSUL
15895000,15899999,6,SP,CEDRAL
35624000,35624999,17,MG,CEDRODOABAETE
29510000,29510999,7,ES,CELINA
88598000,88599999,9,SC,CELSORAMOS
99838000,99839999,6,RS,CENTENARIO
86630000,86634999,6,PR,CENTENARIODOSUL
35260000,35264999,12,MG,CENTRALDEMINAS
38390000,38399999,7,MG,CENTRALINA
76997000,76998999,10,RO,CEREJEIRAS
76300000,76303999,10,GO,CERES
18760000,18769999,6,SP,CERQUEIRACESAR
18520000,18529999,6,SP,CERQUILHO
96395000,96399999,8,RS,CERRITO
83570000,83589999,5,PR,CERROAZUL
96535000,96539999,6,RS,CERROBRANCO
98340000,98344999,8,RS,CERROGRANDE
96770000,96789999,6,RS,CERROGRANDEDOSUL
97900000,97919999,6,RS,CERROLARGO
88585000,88589999,7,SC,CERRONEGRO
18285000,18289999,6,SP,CESARIOLANGE
85840000,85844999,5,PR,CEUAZUL
76195000,76199999,10,GO,CEZARINA
36110000,36119999,15,MG,CHACARA
36985000,36989999,18,MG,CHALE
99530000,99559999,6,RS,CHAPADA
39648000,39649999,18,MG,CHAPADADONORTE
78195000,78199999,12,MT,CHAPADADOSGUIMARAES
39314000,39314999,16,MG,CHAPADAGAUCHA
75828000,75829999,5,GO,CHAPADAODOCEU
88407000,88409999,8,SC,CHAPADAODOLAGEADO
79560000,79569999,6,MS,CHAPADAODOSUL
89800001,89816999,5,SC,CHAPECO
13515000,13519999,4,SP,CHARQUEADA
96745000,96749999,6,RS,CHARQUEADAS
99960000,99964999,6,RS,CHARRUA
18970000,18989999,7,SP,CHAVANTES
36630000,36639999,15,MG,CHIADOR
98760000,98764999,8,RS,CHIAPETTA
85560000,85564999,5,PR,CHOPINZINHO
76172000,76172970,12,GO,CHOUPANA
96255000,96269999,9,RS,CHUI
76990000,76992999,11,RO,CHUPINGUAIA
96193000,96194999,6,RS,CHUVISCA
87200001,87214999,6,PR,CIANORTE
87820000,87829999,6,PR,CIDADEGAUCHA
72880001,72899999,7,GO,CIDADEOCIDENTAL
95595000,95596999,6,RS,CIDREIRA
36265000,36269999,16,MG,CIPOTANEA
99970000,99979999,8,RS,CIRIACO
37997000,37999999,18,MG,CLARAVAL
39380000,39386999,15,MG,CLARODOSPOCOES
78540000,78542999,12,MT,CLAUDIA
35530000,35533999,7,MG,CLAUDIO
16250000,16259999,6,SP,CLEMENTINA
85530000,85539999,5,PR,CLEVELANDIA
88845000,88849999,4,SC,COCALDOSUL
78680000,78684999,21,MT,COCALINHO
72975000,72979999,10,GO,COCALZINHODEGOIAS
36550000,36554999,5,MG,COIMBRA
29700001,29719999,9,ES,COLATINA
78500000,78504999,9,MT,COLIDER
14770000,14774999,5,SP,COLINA
95895000,95899999,8,RS,COLINAS
73740000,73749999,10,GO,COLINASDOSUL
78335000,78337999,13,MT,COLNIZA
14795000,14799999,7,SP,COLOMBIA
83400001,83419999,6,PR,COLOMBO
83185000,83185999,4,PR,COLONIAMURICI
85139400,85139400,4,PR,COLONIAVITORIA
99460000,99469999,8,RS,COLORADO
76993000,76993999,11,RO,COLORADODOOESTE
39770000,39774999,18,MG,COLUNA
38250000,38259999,18,MG,COMENDADORGOMES
25870000,25879999,8,RJ,COMENDADORLEVYGASPARIAN
39628000,39629999,18,MG,COMERCINHO
78310000,78319999,9,MT,COMODORO
37148000,37149999,7,MG,CONCEICAODAAPARECIDA
29960000,29969999,10,ES,CONCEICAODABARRA
36360000,36369999,15,MG,CONCEICAODABARRADEMINAS
38120000,38129999,5,MG,CONCEICAODASALAGOAS
37527000,37529999,19,MG,CONCEICAODASPEDRAS
36947000,36949999,18,MG,CONCEICAODEIPANEMA
28740000,28749999,10,RJ,CONCEICAODEMACABU
29370000,29374999,9,ES,CONCEICAODOCASTELO
35858000,35864999,18,MG,CONCEICAODOMATODENTRO
35668000,35668999,7,MG,CONCEICAODOPARA
37430000,37439999,7,MG,CONCEICAODORIOVERDE
37548000,37548999,7,MG,CONCEICAODOSOUROS
13835000,13839999,5,SP,CONCHAL
18570000,18579999,6,SP,CONCHAS
89700001,89729999,8,SC,CONCORDIA
98290000,98299999,6,RS,CONDOR
39489000,39489999,15,MG,CONEGOMARINHO
33500000,33599999,6,MG,CONFINS
78652000,78654999,10,MT,CONFRESA
37584000,37585999,7,MG,CONGONHAL
36415000,36419999,7,MG,CONGONHAS
35850000,35857999,18,MG,CONGONHASDONORTE
86320000,86329999,8,PR,CONGONHINHAS
38195000,38199999,9,MG,CONQUISTA
78254000,78254999,15,MT,CONQUISTADOESTE
36400000,36414999,7,MG,CONSELHEIROLAFAIETE
86480000,86489999,6,PR,CONSELHEIROMAIRINCK
35240000,35245999,18,MG,CONSELHEIROPENA
27655000,27655970,8,RJ,CONSERVATORIA
37670000,37679999,15,MG,CONSOLACAO
99680000,99686999,6,RS,CONSTANTINA
32000001,32399999,7,MG,CONTAGEM
83730000,83749999,6,PR,CONTENDA
39676000,39676999,9,MG,CONTRATO
37235000,37239999,15,MG,COQUEIRAL
95955000,95959999,8,RS,COQUEIROBAIXO
99528000,99529999,6,RS,COQUEIROSDOSUL
39340000,39349999,19,MG,CORACAODEJESUS
85420000,85422999,5,PR,CORBELIA
28540000,28544999,11,RJ,CORDEIRO
13490000,13494999,4,SP,CORDEIROPOLIS
89819000,89819999,5,SC,CORDILHEIRAALTA
35780000,35784999,10,MG,CORDISBURGO
37498000,37499999,19,MG,CORDISLANDIA
79460000,79469999,11,MS,CORGUINHO
39200000,39204999,10,MG,CORINTO
86300000,86309999,4,PR,CORNELIOPROCOPIO
39710000,39714999,18,MG,COROACI
16260000,16264999,6,SP,COROADOS
38550000,38569999,7,MG,COROMANDEL
98735000,98739999,6,RS,CORONELBARROS
98580000,98589999,6,RS,CORONELBICACO
85557000,85559999,8,PR,CORONELDOMINGOSSOARES
35170001,35176999,7,MG,CORONELFABRICIANO
89840000,89842999,5,SC,CORONELFREITAS
18745000,18759999,8,SP,CORONELMACEDO
89837000,89837999,5,SC,CORONELMARTINS
39635000,39639999,18,MG,CORONELMURTA
36155000,36156999,6,MG,CORONELPACHECO
95726000,95726999,8,RS,CORONELPILAR
79995000,79999999,11,MS,CORONELSAPUCAIA
85550000,85554999,5,PR,CORONELVIVIDA
36330000,36334999,15,MG,CORONELXAVIERCHAVES
38990000,39099999,18,MG,CORREGODANTA
37605000,37609999,19,MG,CORREGODOBOMJESUS
76145000,76149999,10,GO,CORREGODOOURO
35578000,35579999,7,MG,CORREGOFUNDO
35345000,35347999,18,MG,CORREGONOVO
88535000,88537999,5,SC,CORREIAPINTO
79300001,79369999,10,MS,CORUMBA
72960000,72974999,10,GO,CORUMBADEGOIAS
75680000,75689999,5,GO,CORUMBAIBA
13540000,13549999,6,SP,CORUMBATAI
86970000,86974999,6,PR,CORUMBATAIDOSUL
76995000,76996999,11,RO,CORUMBIARA
89278000,89279999,6,SC,CORUPA
13150000,13159999,6,SP,COSMOPOLIS
15530000,15539999,6,SP,COSMORAMA
76937000,76939999,13,RO,COSTAMARQUES
79550000,79555999,7,MS,COSTARICA
6700001,6729999,6,SP,COTIA
95335000,95339999,5,RS,COTIPORA
78330000,78334999,15,MT,COTRIGUACU
39188000,39189999,16,MG,COUTODEMAGALHAESDEMINAS
99145000,99149999,6,RS,COXILHA
79400000,79409999,8,MS,COXIM
14140000,14149999,6,SP,CRAVINHOS
88800001,88819999,4,SC,CRICIUMA
39885000,39889999,18,MG,CRISOLITA
98640000,98669999,6,RS,CRISSIUMAL
37275000,37277999,9,MG,CRISTAIS
14460000,14469999,7,SP,CRISTAISPAULISTA
96195000,96199999,8,RS,CRISTAL
98368000,98369999,8,RS,CRISTALDOSUL
39598000,39599999,15,MG,CRISTALIA
73850000,73859999,7,GO,CRISTALINA
36426000,36427999,7,MG,CRISTIANOOTONI
75230000,75239999,5,GO,CRISTIANOPOLIS
37476000,37477999,7,MG,CRISTINA
95143000,95143970,6,RS,CRIUVA
76510000,76514999,10,GO,CRIXAS
75635000,75639999,10,GO,CROMINIA
35478000,35479999,18,MG,CRUCILANDIA
98000001,98059999,5,RS,CRUZALTA
84620000,84629999,8,PR,CRUZMACHADO
19860000,19864999,6,SP,CRUZALIA
99665000,99669999,6,RS,CRUZALTENSE
12700001,12759999,7,SP,CRUZEIRO
38735000,38739999,7,MG,CRUZEIRODAFORTALEZA
85598000,85599999,7,PR,CRUZEIRODOIGUACU
87400000,87429999,6,PR,CRUZEIRODOOESTE
95930000,95932999,4,RS,CRUZEIRODOSUL
37445000,37446999,7,MG,CRUZILIA
86855000,86859999,4,PR,CRUZMALTINA
11500001,11599999,6,SP,CUBATAO
78000001,78109999,10,MT,CUIABA
76864000,76865999,14,RO,CUJUBIM
79702000,79702970,12,MS,CULTURAMA
75760000,75769999,12,GO,CUMARI
12530000,12569999,9,SP,CUNHA
89890000,89890999,5,SC,CUNHAPORA
89886000,89886999,5,SC,CUNHATAI
35246000,35247999,18,MG,CUPARAQUE
80000001,82999999,4,PR,CURITIBA
89520000,89529999,5,SC,CURITIBANOS
84280000,84284999,6,PR,CURIUVA
39569000,39569999,16,MG,CURRALDEDENTRO
78237000,78239999,15,MT,CURVELANDIA
35789000,35799999,6,MG,CURVELO
73980000,73989999,12,GO,DAMIANOPOLIS
75420000,75429999,10,GO,DAMOLANDIA
39130000,39134999,16,MG,DATAS
99980000,99989999,8,RS,DAVIDCANABARRO
75730000,75739999,10,GO,DAVINOPOLIS
37514000,37515999,17,MG,DELFIMMOREIRA
37910000,37919999,9,MG,DELFINOPOLIS
38108000,38109999,6,MG,DELTA
78380000,78389999,14,MT,DENISE
79790000,79799999,9,MS,DEODAPOLIS
98528000,98529999,8,RS,DERRUBADAS
13690000,13699999,5,SP,DESCALVADO
89910000,89914999,7,SC,DESCANSO
36690000,36699999,15,MG,DESCOBERTO
35492000,35494999,16,MG,DESTERRODEENTRERIOS
36210000,36211999,5,MG,DESTERRODOMELO
97845000,97849999,6,RS,DEZESSEISDENOVEMBRO
9900001,9999999,6,SP,DIADEMA
87990000,87999999,6,PR,DIAMANTEDONORTE
85408000,85409999,8,PR,DIAMANTEDOSUL
85896000,85897999,6,PR,DIAMANTEDOESTE
39100000,39119999,16,MG,DIAMANTINA
78400000,78409999,9,MT,DIAMANTINO
97180000,97184999,6,RS,DILERMANDODEAGUIAR
35437000,35437999,6,MG,DIOGODEVASCONCELOS
76683000,76683000,12,GO,DIOLANDIA
35984000,35985999,18,MG,DIONISIO
89950000,89969999,4,SC,DIONISIOCERQUEIRA
76260000,76264999,12,GO,DIORAMA
15715000,15717999,6,SP,DIRCEREIS
36546000,36549999,16,MG,DIVINESIA
36820000,36827999,7,MG,DIVINO
35265000,35269999,12,MG,DIVINODASLARANJEIRAS
29590000,29599999,9,ES,DIVINODESAOLOURENCO
13780000,13789999,7,SP,DIVINOLANDIA
39735000,39739999,18,MG,DIVINOLANDIADEMINAS
35500001,35516999,7,MG,DIVINOPOLIS
73865000,73869999,12,GO,DIVINOPOLISDEGOIAS
39995000,39997999,18,MG,DIVISAALEGRE
37142000,37142999,9,MG,DIVISANOVA
39912000,39914999,18,MG,DIVISOPOLIS
15980000,15989999,5,SP,DOBRADA
17300000,17319999,4,SP,DOISCORREGOS
93950000,93989999,6,RS,DOISIRMAOS
98385000,98389999,8,RS,DOISIRMAOSDASMISSOES
79215000,79219999,8,MS,DOISIRMAOSDOBURITI
99220000,99239999,8,RS,DOISLAJEADOS
85660000,85669999,4,PR,DOISVIZINHOS
15740000,15744999,6,SP,DOLCINOPOLIS
78830000,78834999,14,MT,DOMAQUINO
38654000,38657999,18,MG,DOMBOSCO
35148000,35149999,10,MG,DOMCAVATI
96190000,96192999,6,RS,DOMFELICIANO
35865000,35874999,18,MG,DOMJOAQUIM
96450000,96444999,6,RS,DOMPEDRITO
95568000,95571999,6,RS,DOMPEDRODEALCANTARA
35440000,35440999,16,MG,DOMSILVERIO
37474000,37475999,19,MG,DOMVICOSO
75784000,75784999,9,GO,DOMICIANORIBEIRO
29260000,29279999,12,ES,DOMINGOSMARTINS
29445000,29445999,7,ES,DONAAMERICA
89155000,89156999,8,SC,DONAEMMA
36784000,36787999,10,MG,DONAEUZEBIA
97280000,97299999,6,RS,DONAFRANCISCA
36213000,36214999,5,MG,DORESDECAMPOS
35894000,35899999,18,MG,DORESDEGUANHAES
35610000,35612999,17,MG,DORESDOINDAIA
29580000,29589999,10,ES,DORESDORIOPRETO
36513000,36514999,16,MG,DORESDOTURVO
37926000,37926999,18,MG,DORESOPOLIS
87485000,87489999,6,PR,DOURADINA
13590000,13599999,7,SP,DOURADO
38530000,38539999,18,MG,DOURADOQUARA
79800001,79879999,9,MS,DOURADOS
87155000,87159999,6,PR,DOUTORCAMARGO
98925000,98929999,8,RS,DOUTORMAURICIOCARDOSO
89126000,89127999,6,SC,DOUTORPEDRINHO
95967000,95969999,8,RS,DOUTORRICARDO
83590000,83599999,5,PR,DOUTORULYSSES
75855000,75859999,10,GO,DOVERLANDIA
17900000,17919999,6,SP,DRACENA
17470000,17474999,6,SP,DUARTINA
28650000,28659999,11,RJ,DUASBARRAS
14120000,14139999,7,SP,DUMONT
15472000,15472970,9,SP,DUPLOCEU
25000001,25499999,8,RJ,DUQUEDECAXIAS
36974000,36975999,17,MG,DURANDE
19830000,19839999,6,SP,ECHAPORA
29850000,29879999,10,ES,ECOPORANGA
75945000,75949999,10,GO,EDEALINA
75940000,75944999,10,GO,EDEIA
11960000,11989999,6,SP,ELDORADO
92990000,92999999,6,RS,ELDORADODOSUL
13350000,13359999,5,SP,ELIASFAUSTO
15823000,15824999,6,SP,ELISIARIO
37110000,37114999,5,MG,ELOIMENDES
15425000,15429999,6,SP,EMBAUBA
6800001,6849999,6,SP,EMBUDASARTES
6900000,6949999,6,SP,EMBUGUACU
19350000,19359999,6,SP,EMILIANOPOLIS
95960000,95964999,4,RS,ENCANTADO
96610000,96634999,6,RS,ENCRUZILHADADOSUL
85630000,85634999,5,PR,ENEASMARQUES
15154000,15154970,6,SP,ENGENHEIROBALDUINO
87270000,87279999,6,PR,ENGENHEIROBELTRAO
35130000,35134999,10,MG,ENGENHEIROCALDAS
13165000,13169999,6,SP,ENGENHEIROCOELHO
39363000,39364999,15,MG,ENGENHEIRONAVARRO
26650000,26699999,8,RJ,ENGENHEIROPAULODEFRONTIN
15000000,15104999,6,SP,ENGENHEIROSCHMITT
99698000,99699999,6,RS,ENGENHOVELHO
35324000,35324999,18,MG,ENTREFOLHAS
89862000,89864999,5,SC,ENTRERIOS
35490000,35490999,7,MG,ENTRERIOSDEMINAS
85988000,85989999,8,PR,ENTRERIOSDOOESTE
99645000,99649999,6,RS,ENTRERIOSDOSUL
98855000,98859999,6,RS,ENTREIJUIS
69934000,69934999,16,AC,EPITACIOLANDIA
99920000,99924999,6,RS,EREBANGO
99700001,99717999,6,RS,ERECHIM
88935000,88939999,4,SC,ERMO
99140000,99144999,6,RS,ERNESTINA
99750000,99759999,6,RS,ERVALGRANDE
98390000,98399999,8,RS,ERVALSECO
89613000,89617999,5,SC,ERVALVELHO
36555000,36559999,5,MG,ERVALIA
95380000,95389999,6,RS,ESMERALDA
35740000,35759999,7,MG,ESMERALDAS
36830000,36831999,7,MG,ESPERAFELIZ
98635000,98639999,8,RS,ESPERANCADOSUL
87545000,87549999,6,PR,ESPERANCANOVA
19575000,19575970,6,SP,ESPIGAO
85465000,85469999,6,PR,ESPIGAOALTODOIGUACU
76974000,76975999,11,RO,ESPIGAODOESTE
39510000,39515999,19,MG,ESPINOSA
37566000,37566999,19,MG,ESPIRITOSANTODODOURADO
13990000,13994999,5,SP,ESPIRITOSANTODOPINHAL
18935000,18939999,6,SP,ESPIRITOSANTODOTURVO
99400000,99429999,5,RS,ESPUMOSO
99930000,99939999,6,RS,ESTACAO
93600000,93699999,4,RS,ESTANCIAVELHA
93250001,93299999,6,RS,ESTEIO
37542000,37544999,7,MG,ESTIVA
13857000,13859999,5,SP,ESTIVAGERBI
95880000,95884999,4,RS,ESTRELA
36725000,36729999,20,MG,ESTRELADALVA
35613000,35616999,17,MG,ESTRELADOINDAIA
76485000,76489999,12,GO,ESTRELADONORTE
38525000,38529999,7,MG,ESTRELADOSUL
15650000,15669999,6,SP,ESTRELADOESTE
96990000,96999999,8,RS,ESTRELAVELHA
19275000,19279999,6,SP,EUCLIDESDACUNHAPAULISTA
98860000,98864999,6,RS,EUGENIODECASTRO
12200000,12249999,6,SP,EUGENIODEMELO
36855000,36859999,7,MG,EUGENOPOLIS
99262970,99262970,5,RS,EVANGELISTA
36108000,36109999,7,MG,EWBANKDACAMARA
76800000,76999999,13,RO,EXTREMA
95333000,95333999,5,RS,FAGUNDESVARELA
76740000,76759999,10,GO,FAINA
37144000,37144999,5,MG,FAMA
36840000,36843999,17,MG,FARIALEMOS
87325000,87329999,6,PR,FAROL
95180000,95184999,6,RS,FARROUPILHA
18870000,18889999,4,SP,FARTURA
79700000,79709999,10,MS,FATIMADOSUL
86840000,86844999,4,PR,FAXINAL
97220000,97229999,6,RS,FAXINALDOSOTURNO
89694000,89699999,5,SC,FAXINALDOSGUEDES
99655000,99659999,8,RS,FAXINALZINHO
95227000,95227999,4,RS,FAZENDADAESTRELA
76220000,76229999,10,GO,FAZENDANOVA
83820001,83839999,6,PR,FAZENDARIOGRANDE
95125000,95125970,8,RS,FAZENDASOUZA
95875000,95879999,8,RS,FAZENDAVILANOVA
69960000,69969999,16,AC,FEIJO
39180000,39184999,16,MG,FELICIODOSSANTOS
39895000,39899999,18,MG,FELISBURGO
39237000,39239999,10,MG,FELIXLANDIA
95770000,95772999,6,RS,FELIZ
78885000,78886999,11,MT,FELIZNATAL
86950000,86959999,6,PR,FENIX
84535000,84549999,8,PR,FERNANDESPINHEIRO
35135000,35137999,18,MG,FERNANDESTOURINHO
15940000,15949999,9,SP,FERNANDOPRESTES
15600000,15619999,6,SP,FERNANDOPOLIS
17455000,17469999,6,SP,FERNAO
8500001,8549999,5,SP,FERRAZDEVASCONCELOS
35800000,35809999,18,MG,FERROS
36815000,36819999,17,MG,FERVEDOURO
84285000,84289999,6,PR,FIGUEIRA
79428000,79429999,11,MS,FIGUEIRAO
78290000,78292999,15,MT,FIGUEIROPOLISDOESTE
76105000,76109999,10,GO,FIRMINOPOLIS
85618000,85619999,7,PR,FLORDASERRADOSUL
89878000,89878999,8,SC,FLORDOSERTAO
17870000,17879999,6,SP,FLORARICA
87185000,87189999,6,PR,FLORAI
15320000,15329999,6,SP,FLOREAL
95270000,95274999,6,RS,FLORESDACUNHA
73890000,73899999,12,GO,FLORESDEGOIAS
87120000,87129999,6,PR,FLORESTA
35690000,35693999,7,MG,FLORESTAL
86165000,86169999,6,PR,FLORESTOPOLIS
99910000,99919999,8,RS,FLORIANOPEIXOTO
88000001,88099999,6,SC,FLORIANOPOLIS
86780000,86789999,6,PR,FLORIDA
17830000,17859999,6,SP,FLORIDAPAULISTA
19870000,19879999,6,SP,FLORINEA
99370000,99379999,8,RS,FONTOURAXAVIER
35570000,35577999,7,MG,FORMIGA
97210000,97219999,6,RS,FORMIGUEIRO
73800001,73819999,7,GO,FORMOSA
85830000,85832999,8,PR,FORMOSADOOESTE
89859000,89859999,5,SC,FORMOSADOSUL
76470000,76479999,10,GO,FORMOSO
95937000,95939999,6,RS,FORQUETINHA
88850000,88859999,4,SC,FORQUILHINHA
37905000,37909999,18,MG,FORTALEZADEMINAS
98125000,98129999,8,RS,FORTALEZADOSVALOS
35760000,35762999,10,MG,FORTUNADEMINAS
85850001,85874999,3,PR,FOZDOIGUACU
85145000,85147999,8,PR,FOZDOJORDAO
89580000,89589999,4,SC,FRAIBURGO
14400001,14414999,7,SP,FRANCA
87570000,87579999,6,PR,FRANCISCOALVES
39644000,39644999,18,MG,FRANCISCOBADARO
85600001,85609999,3,PR,FRANCISCOBELTRAO
39387000,39389999,15,MG,FRANCISCODUMONT
7900001,7999999,6,SP,FRANCISCOMORATO
39580000,39589999,19,MG,FRANCISCOSA
39695000,39699999,18,MG,FRANCISCOPOLIS
7800001,7899999,6,SP,FRANCODAROCHA
98400000,98409999,5,RS,FREDERICOWESTPHALEN
39840000,39847999,18,MG,FREIGASPAR
35112000,35112999,18,MG,FREIINOCENCIO
39708000,39709999,18,MG,FREILAGONEGRO
89530000,89532999,9,SC,FREIROGERIO
38230000,38239999,9,MG,FRONTEIRA
39870000,39872999,18,MG,FRONTEIRADOSVALES
39558000,39559999,16,MG,FRUTADELEITE
38200000,38209999,5,MG,FRUTAL
29185000,29189999,10,ES,FUNDAO
35736000,35737999,18,MG,FUNILANDIA
16220000,16229999,6,SP,GABRIELMONTEIRO
17450000,17454999,6,SP,GALIA
35250000,35257999,18,MG,GALILEIA
89838000,89838999,5,SC,GALVAO
75184000,75184999,12,GO,GAMELEIRADEGOIAS
39505000,39507999,16,MG,GAMELEIRAS
17400000,17409999,7,SP,GARCA
19620000,19620970,6,SP,GARDENIA
95720000,95725999,4,RS,GARIBALDI
88495000,88499999,7,SC,GAROPABA
97690000,97699999,6,RS,GARRUCHOS
89248000,89248999,6,SC,GARUVA
89110001,89119999,6,SC,GASPAR
15330000,15339999,6,SP,GASTAOVIDIGAL
78875000,78879999,12,MT,GAUCHADONORTE
99830000,99834999,8,RS,GAURAMA
14813000,14814999,5,SP,GAVIAOPEIXOTO
95820000,95832999,6,RS,GENERALCAMARA
84660000,84899999,8,PR,GENERALCARNEIRO
15300000,15309999,6,SP,GENERALSALGADO
99160000,99164999,6,RS,GENTIL
16450000,16479999,6,SP,GETULINA
99900000,99909999,5,RS,GETULIOVARGAS
98870000,98894999,4,RS,GIRUA
39592000,39593999,5,MG,GLAUCILANDIA
16270000,16289999,6,SP,GLICERIO
79730000,79739999,10,MS,GLORIADEDOURADOS
78293000,78294999,15,MT,GLORIADOESTE
94380000,94399999,5,RS,GLORINHA
86938000,86939999,6,PR,GODOYMOREIRA
35248000,35248999,18,MG,GOIABEIRA
36152000,36154999,6,MG,GOIANA
75170000,75174999,7,GO,GOIANAPOLIS
75740000,75749999,7,GO,GOIANDIRA
76380001,76389999,10,GO,GOIANESIA
74000001,74899999,5,GO,GOIANIA
75370000,75374999,7,GO,GOIANIRA
76600000,76629999,10,GO,GOIAS
75600000,75602999,7,GO,GOIATUBA
87360000,87364999,6,PR,GOIOERE
85162000,85167999,8,PR,GOIOXIM
37680000,37689999,19,MG,GONCALVES
39720000,39722999,18,MG,GONZAGA
39120000,39129999,16,MG,GOUVEIA
75865000,75869999,12,GO,GOUVELANDIA
88190000,88199999,6,SC,GOVERNADORCELSORAMOS
76898000,76899999,14,RO,GOVERNADORJORGETEIXEIRA
29720000,29724999,10,ES,GOVERNADORLINDENBERG
